project; merge commit ;ancestorSHA; left; right; hasInitializationBlock;  qtd_static
spring-boot;382c6972ecc2933d82841815e64624df9dd0ca52;0e627b00b303bef8eab70d5001157a480b679532;a31135ebfc;5264fb3d1e;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/src/test/java/org/springframework/boot/gradle/junit/GradleCompatibilityExtension.java;2
spring-boot;b0e4cabdd82d198c354f9df2f926283b77beb218;429167e71ff0e59b0dfbd8625c24307d8e74113d;cf872caa96;20d21d4e58;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/src/test/java/org/springframework/boot/gradle/junit/GradleCompatibilityExtension.java;2
spring-boot;d6ebce4ccf01cad6546b0b0ecf0e29c0c503edca;92578f1cbe35b53c137d4e03d8d195af270fac28;197ba9ebc9;6901f6dab2;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/src/test/java/org/springframework/boot/gradle/junit/GradleCompatibilityExtension.java;2
spring-boot;8ee0640cc0b7cb36b2f55d44cf26c600d1c75bb2;d228721679e3ed7508e7cac851cb00fd332991f7;b141827641;ff40f9f539;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/src/test/java/org/springframework/boot/gradle/junit/GradleCompatibilityExtension.java;2
spring-boot;f0677a119c54113f87f2d3bca7d5a4e34356234c;29ad84714a6558300c9b868ad07514ded9e20bf7;938d58f32c;22706057f0;spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/env/DevToolsPropertyDefaultsPostProcessor.java;2
spring-boot;10362a93153b460e0d60b121dd10198db5fcb162;783981ba98c17586c9400f9034d91926969f2a42;587d6fa309;8c9d398422;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/src/test/java/org/springframework/boot/gradle/junit/GradleCompatibilityExtension.java;2
spring-boot;4606e17696718d42f8e08b94ceccdd866758a9b1;b2a1994f7de728d5ed917c2c600a6e13c4e647a9;b6135ce919;af60a8a7cf;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/src/test/java/org/springframework/boot/gradle/junit/GradleCompatibilityExtension.java;2
spring-boot;2d7e0314f334fab19f3d8aee3baf3b5bbb47f769;4cfbc0db363673950fd0e1437e0679271d6c14ff;b1ff60c728;0aae9c26da;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/src/test/java/org/springframework/boot/gradle/junit/GradleCompatibilityExtension.java;2
spring-boot;673b6322e568e7525398474493eb3c6aa1df9533;22d85e6d7b9bc1d5e2afcbf0455a511c66029f96;c7a2d61aee;7fe6f4887c;spring-boot-project/spring-boot-cli/src/test/java/org/springframework/boot/cli/CliTesterSpringApplication.java;2
spring-boot;8966b1308b17f1a8c4e50b25508f4b17e10fa20f;ea641d3aabfd93a8f402ddcc7dd9e2ed8bfb98a3;79be0766bc;b4f0f29bff;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/src/test/java/org/springframework/boot/gradle/junit/GradleCompatibilityExtension.java;2
spring-boot;1966d1650b619270d3a8e7ab19a572b3a385043f;aafa21686ab31b6dab1a4a37dc99f3348626ca42;1f80ce47e3;119fb6948d;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/src/test/java/org/springframework/boot/gradle/junit/GradleCompatibilityExtension.java;2
spring-boot;ee669dbf11ea64dd99bdc46ca57121e480dad5a7;5e853289b79c9c4b3ecd448f59d0edc25418cbfb;199f94c1a8;7610fe02c5;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/src/test/java/org/springframework/boot/gradle/junit/GradleCompatibilityExtension.java;2
spring-boot;23c4674352e47cb5b245ba4b044367fc06c8f382;f2f4a40a2d55c2e5619befb79b0ee10dc151a251;5f2e1f773d;ca5af2d456;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/src/test/java/org/springframework/boot/gradle/junit/GradleCompatibilityExtension.java;2
spring-boot;151e0eb2b6ece46fdea776c9553928ed6f35d059;186658cc1270eb325db21bc37ce66f07fda93e2a;5123d7c937;0ab7144bf1;spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/logging/LoggingApplicationListener.java;4
spring-boot;c8959180fe76834d323efd7d372a593e741d1f36;647451087fccd174769ca429a05eb8e8ea20197e;897fd63faf;7e4defbcba;spring-boot-project/spring-boot/src/main/java/org/springframework/boot/logging/LoggingSystem.java;2
spring-boot;b3071dab9148ddc14776bbf62a78ea23aa4fd406;559af275a408e91c48d123f57f42f0eee17609cc;b4424605af;fe4d20c976;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/src/test/java/org/springframework/boot/gradle/junit/GradleCompatibilityExtension.java;2
spring-boot;fe4d20c976442cf5203896d2bf1a7cda817c1540;22e965fd61b8fb2ffefb2e87f1bf88b04b26a49e;559af275a4;6daf67a88c;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/src/test/java/org/springframework/boot/gradle/junit/GradleCompatibilityExtension.java;2
